id_ligue ,id_referee  ,id_home_team ,id_away_team ,   name_of_stadium ,match_date ,match_time 
3,390,27,32,53,2022-12-15,14:57:32
3,1,34,32,57,2023-01-27,19:21:44
3,568,28,33,85,2022-11-23,17:01:29
3,759,31,31,85,2023-03-04,18:35:01
3,819,32,35,56,2023-04-17,14:56:49
3,80,34,28,69,2022-10-11,18:41:19
3,336,36,33,30,2022-11-10,9:42:04
3,721,34,37,30,2022-09-15,11:10:31
3,786,34,31,28,2022-12-18,19:27:53
3,284,30,35,64,2022-09-15,20:28:30
3,53,33,31,86,2022-12-30,14:26:19
3,67,29,32,1,2023-01-19,20:00:21
