id_ligue ,id_referee  ,id_home_team ,id_away_team ,   name_of_stadium ,match_date ,match_time 
8,238,50,40,61,2022-11-27,12:18:20
8,26,41,47,87,2022-10-01,11:21:23
8,777,48,46,83,2023-05-09,9:53:59
8,256,42,45,22,2023-04-21,13:23:55
8,592,47,40,10,2023-05-27,17:13:10
8,932,48,45,3,2023-03-14,18:49:46
8,240,48,50,21,2022-12-28,11:33:20
8,510,49,50,77,2023-05-25,17:19:27
8,266,39,48,41,2022-10-27,16:49:10
8,197,51,54,76,2023-05-03,19:54:00
8,586,40,45,49,2023-04-10,18:47:46
8,390,39,54,56,2023-02-22,14:32:54
8,432,54,42,17,2023-01-17,11:05:48
8,166,53,52,39,2023-04-03,17:53:12
8,649,43,40,64,2023-02-09,12:52:49
8,542,47,42,83,2023-01-05,16:42:03
8,2,52,53,8,2022-10-30,14:51:43
8,742,40,44,49,2023-01-03,18:57:49
8,134,39,46,50,2023-05-13,16:16:22
8,979,54,46,7,2023-02-10,13:38:21
8,352,48,50,16,2023-03-15,9:42:14
8,93,43,47,12,2023-03-19,20:13:25
8,357,43,52,69,2023-06-08,13:27:21
8,135,45,53,1,2022-09-03,15:26:18
8,810,42,45,38,2023-05-20,17:18:24
8,571,43,48,23,2022-09-26,17:20:37
8,438,41,40,42,2023-05-27,9:41:25
8,119,40,53,24,2023-04-19,16:34:48
8,338,39,40,17,2023-04-07,14:32:50
8,470,46,54,6,2023-03-29,9:34:19
8,109,44,51,3,2022-08-14,15:15:20
8,514,44,50,81,2023-06-05,9:32:57
8,800,54,48,86,2023-02-04,19:29:01
8,808,46,44,59,2023-05-10,12:49:20
8,580,42,39,84,2023-01-03,16:51:45
8,227,46,46,42,2022-09-02,15:24:33
8,899,41,45,40,2022-12-15,13:54:03
8,610,46,54,23,2022-08-12,19:49:41
8,824,49,54,41,2023-01-26,12:59:13
8,445,50,45,86,2023-01-07,16:37:49
8,933,40,42,1,2023-02-12,20:26:10
8,710,44,52,83,2022-10-28,19:20:07
8,19,39,40,33,2023-02-18,18:43:48
8,602,46,48,21,2023-02-19,12:45:22
8,724,39,48,38,2023-03-09,14:37:24
8,798,49,45,29,2022-12-13,10:56:18
8,740,42,47,30,2022-08-27,20:08:49
8,396,42,45,34,2023-05-05,13:50:57
8,840,39,52,30,2023-05-27,15:57:53
8,123,52,48,81,2022-11-11,13:12:23
8,529,52,54,88,2022-11-26,16:19:00
8,253,41,42,28,2023-02-23,20:34:35
8,156,44,54,3,2023-01-18,19:19:33
8,397,51,53,13,2023-06-03,12:22:29
8,718,39,53,4,2022-08-25,16:31:20
8,896,51,51,34,2022-12-11,20:40:50
8,903,39,43,29,2022-09-02,18:43:07
8,123,47,53,59,2022-09-17,13:50:22
8,446,51,45,50,2022-10-23,12:04:58
8,22,51,41,82,2022-08-31,12:07:36
8,689,42,50,55,2023-03-25,11:06:23
8,836,46,42,30,2022-10-05,16:58:14
8,68,53,43,48,2022-08-30,18:59:51
8,498,49,48,3,2023-04-09,12:00:01
8,345,45,47,73,2023-01-16,11:55:06
8,857,52,47,64,2023-04-25,20:13:39
8,507,54,47,43,2022-12-12,13:43:33
8,135,52,46,27,2023-06-18,14:30:42
8,261,49,50,69,2022-12-08,19:13:14
8,467,45,53,4,2023-05-16,15:39:57
8,717,44,49,70,2023-04-07,10:38:31
8,511,50,54,87,2022-10-05,13:41:04
8,750,53,43,29,2022-09-16,14:54:04
8,209,47,51,46,2022-12-23,20:23:23
8,178,46,41,82,2022-11-13,11:40:30
8,304,46,45,59,2022-11-12,19:46:05
8,38,44,46,89,2023-06-16,15:11:43
8,991,49,47,3,2022-12-06,18:17:38
8,443,47,40,4,2022-11-07,19:57:15
8,267,49,53,26,2023-04-03,20:42:24
8,864,51,40,76,2022-08-30,13:39:05
8,854,51,50,80,2023-04-29,17:45:40
8,673,51,50,30,2022-12-30,20:44:56
8,780,39,42,38,2023-05-06,18:06:44
8,346,51,44,42,2023-02-17,19:28:31
8,11,52,46,40,2023-04-16,12:33:34
8,379,42,42,12,2022-09-11,10:48:11
8,381,40,53,14,2023-02-26,20:15:46
8,835,41,46,41,2023-04-06,11:33:25
8,473,52,44,64,2022-10-19,17:17:34
8,13,42,40,15,2023-05-25,16:56:28
8,816,43,53,61,2023-04-10,12:36:57
8,457,47,54,39,2022-11-29,11:02:42
8,22,42,44,80,2022-11-23,19:35:23
8,498,47,51,64,2023-04-09,13:41:15
8,452,53,44,89,2023-01-14,16:09:42
8,854,41,49,2,2022-12-19,11:41:13
8,475,46,50,89,2022-12-21,9:58:12
8,914,53,45,72,2022-09-22,9:47:02
8,861,53,40,6,2023-04-16,15:36:01
8,841,49,39,37,2022-09-22,13:14:53
8,905,41,50,51,2023-04-15,16:18:23
8,766,51,44,57,2023-06-16,19:14:59
8,521,52,40,64,2023-05-27,14:36:51
8,523,42,42,7,2022-08-29,19:00:35
8,270,43,39,26,2023-05-31,18:41:11
8,870,53,39,57,2023-03-19,15:07:59
8,722,43,53,87,2022-10-07,17:47:30
8,921,44,40,7,2023-03-27,14:01:17
8,383,39,48,1,2022-10-08,14:52:34
8,849,43,50,14,2023-06-16,15:00:34
8,569,52,49,89,2022-08-18,14:03:34
8,667,48,49,41,2023-02-22,14:05:08
8,272,43,39,6,2023-04-10,12:04:50
8,915,40,49,75,2023-04-21,14:46:56
8,384,50,41,71,2023-01-01,19:22:38
8,763,39,43,47,2023-03-20,21:28:57
8,813,46,44,55,2022-11-26,14:22:08
8,707,49,39,58,2022-12-26,15:51:56
8,101,44,41,38,2022-09-18,15:29:20
8,490,44,45,19,2023-02-04,10:31:59
8,954,41,41,12,2023-06-16,12:36:08
8,683,43,48,28,2023-06-02,11:12:27
8,973,39,39,53,2023-01-22,16:38:33
8,374,43,54,1,2022-10-29,18:51:40
8,645,39,53,80,2022-12-06,9:51:10
8,744,52,54,42,2023-02-21,20:27:32
8,65,54,44,59,2023-06-06,15:42:05
8,919,42,54,32,2022-09-07,11:10:14
8,85,47,41,59,2022-10-01,17:27:08
8,799,40,52,56,2022-10-30,11:46:13
8,645,41,48,74,2022-09-16,18:36:41
8,560,46,43,51,2022-08-19,15:19:21
8,29,43,44,43,2023-04-21,13:25:15
8,364,41,42,63,2023-05-23,14:19:27
8,918,45,54,20,2023-01-09,19:19:26
8,33,41,48,76,2023-04-29,10:55:40
8,73,50,48,35,2023-03-22,18:23:46
8,184,44,54,39,2023-03-25,18:06:59
8,517,50,52,58,2023-03-18,10:10:29
8,596,39,47,24,2023-04-23,12:35:02
8,671,41,44,20,2022-09-29,19:49:49
8,17,51,54,60,2023-02-05,19:43:48
8,910,43,41,70,2022-08-13,20:43:52
8,386,45,52,12,2022-11-13,21:17:13
8,705,40,46,61,2023-02-16,14:35:08
8,983,52,45,52,2022-08-15,17:52:33
8,960,40,49,28,2022-12-10,13:05:05
8,272,45,43,21,2022-08-29,21:21:43
8,780,43,49,36,2023-04-06,19:34:23
8,775,43,45,80,2022-12-09,15:18:13
8,224,50,46,19,2023-02-12,19:24:38
8,220,48,49,57,2023-02-11,13:32:40
8,223,49,42,1,2023-03-03,11:13:16
8,638,54,54,38,2023-06-09,16:19:45
8,150,53,54,61,2023-01-18,17:49:12
8,402,45,42,77,2022-08-21,12:34:43
8,717,52,40,19,2022-12-10,19:44:02
8,935,43,44,38,2023-06-19,20:44:36
8,942,49,42,54,2023-02-09,18:54:00
8,35,41,48,49,2023-02-03,21:20:44
8,790,54,41,79,2023-06-16,16:38:07
8,254,47,46,9,2023-05-08,20:32:17
8,723,43,54,2,2023-04-21,12:52:41
8,671,49,49,17,2022-08-23,9:37:28
8,382,54,49,22,2023-05-18,18:57:25
8,607,44,40,45,2023-03-24,13:46:24
8,44,47,54,16,2023-05-22,15:19:07
8,784,53,39,18,2022-08-12,17:14:59
8,22,43,42,38,2022-10-18,12:49:09
8,427,54,50,61,2023-03-16,21:17:50
8,942,52,45,30,2022-09-19,20:57:01
8,877,52,42,9,2022-09-12,14:19:30
8,890,48,42,37,2022-12-11,16:55:16
8,719,42,49,41,2023-01-04,18:21:09
8,680,39,54,59,2023-01-12,14:21:47
8,67,43,51,40,2023-06-01,16:00:36
8,384,47,41,76,2023-05-31,14:14:54
8,411,44,48,75,2022-11-15,20:36:50
8,455,46,54,11,2023-03-16,11:03:13
8,381,50,42,45,2022-09-12,11:31:22
8,275,52,46,15,2022-12-22,15:38:36
8,600,51,40,55,2023-03-15,12:20:23
8,634,50,40,23,2023-04-27,16:46:25
8,102,39,40,18,2022-09-05,11:54:58
8,459,46,41,34,2022-11-04,12:55:10
8,929,39,40,49,2023-01-15,15:42:25
8,482,42,49,73,2023-04-23,10:25:45
8,878,40,52,64,2023-01-06,12:21:56
8,617,40,53,49,2022-11-30,10:30:02
8,553,47,53,81,2023-04-03,18:41:53
8,843,44,49,8,2022-08-18,12:08:43
8,226,52,54,63,2023-04-23,18:10:28
8,957,50,45,52,2022-11-26,12:54:04
8,865,40,40,71,2023-01-17,16:05:58
8,278,54,54,55,2022-11-27,13:48:25
8,602,50,45,15,2022-10-26,18:54:03
8,963,50,41,22,2023-02-25,13:48:41
8,89,47,49,78,2022-09-27,11:14:45
8,732,49,45,14,2022-11-28,9:49:14
8,433,40,51,34,2022-12-21,16:15:14
8,890,49,47,39,2023-03-28,13:33:05
8,519,47,42,32,2023-01-26,13:45:26
8,587,52,48,1,2023-05-10,20:15:23
8,188,54,53,34,2022-10-26,15:09:12
8,983,42,47,34,2023-06-02,16:13:17
8,322,41,42,31,2022-11-14,17:14:36
8,755,45,46,5,2022-12-06,15:32:54
8,12,54,44,44,2023-01-05,19:24:23
8,605,49,51,14,2023-04-20,15:27:25
8,914,46,46,56,2022-10-20,14:03:28
8,44,42,40,55,2022-08-12,17:37:19
8,940,44,41,40,2023-05-10,10:22:16
8,449,53,39,54,2023-06-09,19:28:30
8,478,50,53,59,2022-11-17,16:56:38
8,503,53,40,22,2023-03-04,15:49:45
8,389,51,41,51,2023-06-18,21:28:10
8,776,42,52,70,2022-09-12,21:15:09
8,137,45,54,72,2023-06-13,21:27:03
8,512,43,40,60,2023-02-04,9:52:31
8,652,51,52,85,2023-02-28,16:04:42
8,800,52,39,60,2023-06-16,12:40:26
8,745,42,39,13,2023-01-20,11:51:24
8,177,44,42,45,2023-03-07,11:57:31
8,7,43,43,80,2022-10-01,10:59:12
8,564,41,48,49,2022-11-27,18:10:21
8,378,46,45,69,2023-06-15,18:33:34
8,345,47,54,88,2022-11-20,13:21:12
8,747,40,41,19,2023-05-21,10:44:56
8,873,53,53,64,2022-12-05,16:02:44
8,919,41,44,61,2023-04-14,13:40:39
8,123,50,50,11,2022-12-17,13:37:32
8,920,46,51,17,2022-08-30,20:57:51
8,838,40,46,20,2022-10-09,14:08:51
8,925,45,43,8,2022-12-18,13:35:52
8,709,46,39,76,2022-12-11,16:50:21
8,802,49,53,40,2022-08-21,12:48:29
8,293,41,41,38,2022-10-05,12:55:59
8,640,53,44,57,2023-01-10,14:22:47
8,512,52,46,72,2023-01-21,14:06:56
8,808,41,46,23,2023-02-14,11:25:42
8,310,52,51,79,2023-01-02,18:41:15
8,64,43,42,71,2022-09-30,17:33:03
8,701,42,47,75,2023-01-22,15:39:19
8,695,49,42,64,2023-01-26,21:07:07
8,960,39,43,52,2022-12-29,19:39:17
8,924,51,54,3,2023-02-10,14:43:53
8,122,45,48,50,2023-05-30,10:20:16
8,500,54,53,31,2023-03-19,9:47:30
8,305,53,43,46,2022-09-26,15:06:22
8,484,54,49,68,2022-12-28,15:38:55
8,477,53,46,75,2022-10-05,12:20:41
8,174,43,43,45,2023-03-22,17:04:59
8,331,46,49,6,2023-02-16,20:46:50
8,525,40,54,21,2023-05-24,14:26:36
8,247,53,45,39,2022-11-24,18:55:27
8,159,50,49,19,2023-02-12,12:23:40
8,664,53,42,64,2022-12-17,14:04:52
8,261,41,46,30,2023-03-01,19:14:19
8,768,46,46,42,2023-03-16,18:24:42
8,29,50,45,29,2023-04-08,10:06:40
8,613,45,41,40,2022-11-11,16:17:54
8,659,46,49,72,2022-09-21,9:43:55
8,623,42,46,6,2022-10-07,20:27:51
8,225,40,45,15,2022-09-09,20:32:01
8,293,50,46,38,2023-03-25,16:15:01
8,758,44,54,44,2023-01-20,16:39:49
8,2,51,46,87,2022-11-20,10:55:07
8,326,42,45,67,2023-02-24,11:19:32
8,117,47,48,16,2023-06-13,17:13:33
8,895,45,43,17,2023-03-09,11:56:32
8,247,41,46,80,2023-02-03,14:08:15
8,80,48,49,37,2022-11-11,16:00:52
8,543,41,53,44,2023-03-08,12:21:25
8,754,53,51,87,2022-11-28,20:15:09
8,999,39,43,1,2023-01-24,18:09:02
8,718,45,42,51,2022-08-22,20:15:04
8,796,43,44,55,2023-06-09,21:28:14
8,314,45,51,44,2022-08-24,20:50:27
8,689,48,50,13,2023-05-14,19:30:26
8,963,54,51,2,2022-10-03,12:10:01
8,616,42,47,33,2022-09-17,13:16:52
8,537,45,51,43,2022-12-11,20:22:36
8,4,41,49,41,2023-04-17,19:12:01
8,902,39,48,1,2023-06-10,11:02:21
8,694,45,43,5,2023-01-20,14:11:44
8,232,46,48,51,2022-10-06,20:39:52
8,719,54,41,12,2023-03-16,12:35:09
8,515,44,53,22,2023-05-20,16:43:55
8,14,54,50,19,2022-09-05,13:19:55
8,317,45,47,59,2022-09-16,19:44:55
8,468,43,42,4,2023-05-28,14:49:01
8,664,40,40,60,2023-03-12,14:16:42
8,374,46,49,59,2023-06-11,12:50:39
8,336,40,45,9,2022-09-28,12:30:11
8,426,49,52,28,2022-09-09,10:10:13
8,818,48,40,10,2023-02-17,11:34:00
8,852,52,49,39,2023-01-15,10:36:39
8,500,48,48,86,2023-02-23,10:07:24
8,464,47,46,40,2022-10-30,20:20:14
8,440,39,49,39,2022-11-07,11:15:20
8,990,50,45,78,2023-06-16,14:10:10
8,931,48,54,88,2022-08-24,10:21:10
8,266,47,39,49,2023-01-02,16:00:26
8,582,52,43,52,2022-09-15,17:01:10
8,822,46,48,70,2022-11-25,20:19:51
8,504,39,40,52,2023-05-08,14:54:19
8,797,44,50,75,2023-06-08,17:26:46
8,862,48,44,48,2022-10-08,9:44:41
8,929,40,45,53,2022-09-14,16:03:30
8,579,40,45,38,2022-12-04,19:27:30
8,590,40,52,70,2022-11-01,10:03:28
8,625,45,50,71,2023-06-10,15:02:19
8,234,41,53,39,2022-10-14,16:49:07
8,591,41,54,40,2023-05-05,14:25:10
8,681,42,39,26,2022-08-28,11:05:39
8,440,49,40,57,2023-06-08,21:07:39
8,186,51,39,67,2023-02-17,12:40:00
8,967,45,49,6,2023-06-16,17:15:51
8,62,54,47,34,2022-09-24,14:14:20
8,163,52,54,42,2023-02-18,20:28:50
8,504,53,44,18,2022-10-23,12:15:05
8,249,45,45,71,2022-12-11,19:55:06
8,700,43,42,89,2023-02-24,20:37:52
8,771,54,39,40,2023-01-04,10:16:33
8,732,42,43,74,2023-03-12,19:44:43
8,853,53,52,57,2022-11-12,20:46:30
8,951,53,41,39,2022-12-11,15:21:49
8,7,40,46,25,2023-06-13,17:10:19
8,198,39,44,10,2023-01-12,13:55:32
8,643,44,44,21,2023-05-06,9:34:54
8,505,53,40,45,2023-02-20,11:25:13
8,119,40,50,46,2022-12-23,14:33:01
8,844,45,46,49,2023-02-16,10:01:13
8,217,40,43,19,2023-02-25,9:58:11
8,304,45,47,75,2022-11-13,15:20:39
8,328,40,53,73,2022-10-06,19:43:31
8,577,40,53,63,2022-11-27,20:36:38
8,152,39,54,5,2023-01-13,19:27:14
8,136,50,52,82,2023-02-27,11:42:20
8,596,41,54,52,2023-06-09,12:18:03
8,699,52,45,48,2022-08-23,16:00:00
8,804,47,53,35,2023-03-26,13:38:35
8,850,44,49,2,2022-11-20,19:20:33
8,633,53,44,43,2023-03-25,11:47:02
8,794,54,50,62,2022-11-30,11:45:40
8,494,46,45,33,2023-04-10,18:55:36
8,648,47,47,83,2022-09-22,11:29:31
8,817,45,47,57,2023-01-22,11:37:37
8,856,42,44,74,2022-12-16,12:09:08
8,476,41,45,53,2022-09-30,16:58:00
8,651,42,42,9,2022-09-16,19:42:11
8,66,53,44,82,2023-02-21,18:29:57
8,116,48,45,24,2022-12-14,19:18:51
8,119,41,50,53,2022-09-04,10:27:08
8,83,43,43,78,2022-10-09,15:13:07
8,328,45,48,57,2023-03-05,20:54:29
8,25,39,41,88,2022-10-03,16:10:33
8,608,40,48,78,2023-02-12,16:15:56
8,112,41,44,10,2023-04-01,20:48:30
8,183,46,42,14,2023-03-17,14:37:02
8,218,50,49,74,2022-10-21,18:45:46
8,387,41,49,42,2022-12-29,18:50:19
8,718,51,42,87,2022-11-02,19:59:15
8,288,45,40,50,2023-01-30,20:03:55
8,19,52,40,23,2023-01-26,13:43:46
8,685,44,47,54,2023-03-05,13:41:25
8,718,48,47,27,2023-06-14,12:17:26
8,668,40,45,34,2023-02-28,20:45:29
8,103,50,42,61,2023-03-29,12:43:28
8,201,50,42,15,2022-09-27,12:04:55
8,252,43,46,34,2022-11-25,15:21:04
8,679,40,44,41,2023-05-27,15:06:38
8,553,51,50,22,2023-05-21,10:29:27
8,235,41,39,45,2022-08-23,11:51:26
8,338,43,54,22,2022-08-16,9:46:20
8,486,54,54,81,2022-10-21,15:45:01
8,383,53,45,19,2023-03-26,13:41:51
8,473,40,40,29,2022-11-07,13:23:14
8,102,48,41,41,2023-06-10,10:59:51
8,407,51,51,86,2022-12-31,18:40:26
8,718,51,39,27,2023-01-09,11:50:38
8,144,39,53,82,2023-05-17,18:20:13
8,52,49,44,74,2023-06-13,20:17:32
8,635,48,51,47,2023-04-14,12:55:02
8,297,49,53,15,2023-04-24,15:13:19
8,655,50,52,37,2022-10-12,10:15:33
8,779,49,52,18,2022-12-09,20:29:37
8,97,50,52,81,2023-02-06,18:31:54
8,580,47,48,47,2022-11-22,15:04:34
8,745,49,43,38,2023-06-05,15:02:54
8,856,44,44,84,2023-06-16,15:34:34
8,898,43,43,77,2022-09-20,9:59:22
8,40,47,41,86,2022-08-26,12:47:16
8,531,44,52,74,2023-02-08,19:05:53
8,663,50,47,37,2022-12-02,19:38:55
8,334,54,51,88,2023-01-24,15:59:02
8,950,43,45,16,2023-01-07,14:25:43
8,434,49,46,28,2022-08-30,19:31:11
8,206,39,43,80,2023-01-30,10:11:47
8,317,42,53,83,2023-02-05,13:38:01
