id_ligue ,id_referee  ,id_home_team ,id_away_team ,   name_of_stadium ,match_date ,match_time 
1,125,4,9,57,2023-05-08,13:27:41
1,742,1,4,67,2022-11-12,19:53:29
1,773,7,8,63,2022-12-31,21:02:31
1,519,2,2,73,2022-08-24,20:39:14
1,548,3,3,54,2023-02-15,15:03:01
1,807,12,5,25,2023-01-07,13:29:26
1,378,10,1,88,2023-02-25,19:11:57
1,44,6,6,27,2022-08-30,12:28:39
1,344,3,9,76,2022-08-25,10:56:36
1,280,11,13,47,2023-05-24,17:10:00
1,112,1,7,41,2023-03-08,21:18:57
1,59,1,10,22,2022-08-27,14:28:23
1,346,3,11,59,2022-11-02,18:25:52
1,494,5,1,58,2023-04-25,9:35:38
1,702,4,1,76,2022-11-11,21:15:20
1,939,5,2,79,2023-03-01,17:43:06
1,532,11,11,9,2022-10-29,15:43:01
1,545,6,9,75,2022-09-20,10:16:15
1,324,4,12,63,2022-12-12,20:37:04
1,879,13,5,65,2023-03-18,14:57:06
1,680,3,5,38,2023-02-01,21:02:35
1,35,9,1,16,2023-02-01,18:47:23
1,754,11,4,40,2022-09-07,20:36:56
1,525,3,4,72,2022-12-13,20:25:27
1,950,10,10,62,2023-06-09,10:10:57
1,340,8,2,59,2022-12-19,17:52:14
1,614,7,9,87,2023-06-16,11:39:40
1,977,4,5,4,2022-11-02,18:48:28
1,65,7,4,67,2022-11-10,11:25:58
1,661,13,12,16,2023-03-31,12:27:15
1,626,11,7,52,2023-05-04,12:52:12
1,799,4,10,22,2022-10-10,10:24:46
1,337,11,9,9,2023-04-25,21:18:30
1,507,5,4,68,2023-01-26,13:19:01
1,591,2,3,47,2022-11-11,10:40:43
1,307,6,3,70,2022-09-10,16:29:36
1,533,8,11,83,2023-03-27,16:44:33
1,141,9,6,13,2023-06-03,15:29:31
1,871,2,6,20,2022-12-09,17:45:07
1,879,12,8,89,2023-06-01,10:31:41
1,79,12,4,30,2023-02-03,18:42:52
1,770,13,1,61,2023-05-21,18:25:12
1,873,3,8,47,2023-03-16,11:10:36
1,668,9,11,14,2022-09-03,19:55:56
1,360,13,1,15,2023-02-04,10:28:51
1,246,9,5,57,2022-08-25,21:09:54
1,50,6,5,72,2022-11-18,20:38:14
1,813,5,1,15,2022-12-08,17:59:36
1,72,12,7,62,2023-05-24,21:21:31
1,868,1,3,26,2022-09-17,18:16:26
1,397,13,5,7,2023-04-28,9:47:08
1,539,10,3,56,2023-03-17,14:13:50
1,176,9,6,57,2022-10-20,9:33:53
1,284,7,5,37,2022-11-24,17:44:24
1,422,8,1,70,2023-04-06,17:27:59
1,414,12,5,82,2022-12-19,19:25:19
1,481,6,11,80,2022-08-19,16:43:25
1,800,7,10,8,2022-09-27,12:50:58
1,721,1,4,62,2023-01-02,14:41:17
1,765,12,6,48,2023-06-18,9:37:15
1,961,12,4,65,2022-09-12,17:52:32
1,567,10,1,27,2023-02-05,19:39:45
1,496,5,13,88,2022-09-25,13:22:14
1,185,3,7,64,2023-05-31,16:25:55
1,295,3,7,71,2023-02-26,9:33:36
1,87,7,11,73,2022-09-14,10:22:42
1,604,1,2,2,2023-02-06,19:17:07
1,326,11,1,55,2023-04-19,13:25:24
1,74,13,11,33,2022-11-18,19:39:35
1,270,10,4,89,2022-10-05,20:43:43
1,276,5,9,28,2022-10-19,11:06:49
1,114,3,5,38,2022-10-09,11:26:27
1,775,8,11,54,2022-11-15,16:11:08
1,659,11,2,69,2022-10-26,9:43:15
1,799,6,6,71,2022-09-29,17:13:51
1,295,11,6,79,2022-08-22,12:30:06
1,603,9,5,15,2022-09-30,10:48:42
1,864,4,8,45,2022-09-16,15:18:57
1,726,9,12,20,2023-04-26,13:15:43
1,563,10,13,26,2022-12-17,20:14:25
1,242,10,10,24,2022-08-13,15:03:29
1,701,13,4,2,2023-05-22,9:38:13
1,307,7,1,17,2023-02-04,16:43:09
1,262,1,6,81,2023-03-04,11:25:29
1,13,13,1,39,2023-02-23,20:51:38
1,727,13,13,83,2022-08-17,13:26:19
1,978,5,11,16,2022-12-28,15:45:10
1,365,11,7,69,2022-09-30,15:34:32
1,80,2,1,25,2022-09-01,12:00:46
1,258,9,9,47,2022-12-31,15:25:22
1,517,1,12,26,2023-01-16,21:06:34
1,15,10,6,32,2023-04-22,16:25:24
1,109,5,6,24,2023-05-17,11:41:04
1,497,7,3,87,2022-10-02,13:19:33
1,455,12,7,10,2023-05-02,21:03:39
1,844,5,12,5,2022-12-14,15:07:52
1,680,10,8,25,2023-05-25,10:39:38
1,173,13,4,47,2023-03-20,20:24:56
1,449,2,9,42,2023-06-15,12:51:07
1,623,9,5,32,2022-08-28,13:26:17
1,501,5,7,84,2022-12-23,16:43:04
1,193,4,7,13,2023-01-15,13:58:20
1,69,1,5,13,2023-04-09,14:08:22
1,540,13,5,32,2022-09-01,11:59:16
1,211,5,10,50,2023-05-16,13:31:15
1,980,9,13,3,2023-02-16,19:17:58
1,516,3,8,42,2023-01-16,15:36:29
1,718,10,7,14,2023-05-11,13:32:45
1,883,1,11,23,2022-10-03,16:16:16
1,799,11,11,54,2023-06-08,17:59:45
1,177,3,8,80,2023-03-24,13:59:48
1,764,2,2,75,2022-11-21,16:12:18
1,970,9,4,88,2023-02-23,19:38:19
1,578,4,11,8,2023-02-18,15:24:15
1,312,8,8,69,2022-09-27,20:05:07
1,270,5,11,15,2023-03-01,12:05:56
1,447,12,13,76,2022-09-12,20:33:01
1,902,5,13,49,2022-09-23,18:30:01
1,209,12,10,83,2022-08-21,17:43:05
1,83,8,3,56,2023-03-30,15:45:41
1,268,13,6,45,2022-08-30,20:25:00
1,176,12,6,77,2022-10-21,15:37:20
1,314,11,13,13,2022-12-16,10:26:59
1,392,6,8,46,2022-10-03,10:04:47
1,426,6,8,36,2022-12-28,18:43:44
1,961,2,4,68,2022-11-19,12:09:06
1,714,9,8,25,2022-12-21,21:11:21
1,23,12,7,35,2023-02-01,13:06:06
1,986,13,6,49,2022-12-05,11:53:40
1,533,2,10,8,2022-10-15,11:22:51
1,153,9,4,36,2022-09-19,18:46:06
1,486,5,13,73,2023-01-18,17:06:46
1,198,3,6,28,2022-09-26,20:20:07
1,921,10,6,83,2023-05-08,17:10:28
1,660,6,11,59,2023-04-29,13:40:57
1,104,6,8,81,2023-03-26,11:50:43
1,921,8,12,30,2023-03-07,9:57:55
1,619,2,11,48,2023-05-31,14:54:54
1,466,4,7,31,2022-11-27,19:42:18
1,594,13,6,71,2022-10-28,19:58:36
1,905,4,7,14,2023-02-21,14:26:29
1,330,9,5,84,2022-11-25,13:13:50
1,462,3,13,61,2023-01-10,12:20:21
1,101,10,3,75,2023-06-08,15:11:21
1,15,6,1,51,2023-04-20,11:47:56
1,7,11,2,84,2022-08-20,16:39:11
1,790,13,5,24,2023-02-08,12:27:58
1,852,5,3,71,2022-09-04,12:25:38
1,569,5,3,18,2023-06-06,14:34:36
1,854,6,4,62,2022-11-28,16:42:37
1,560,12,11,32,2022-12-08,13:13:00
1,814,11,1,13,2023-01-27,17:54:53
1,63,12,7,58,2022-08-20,16:03:12
1,658,2,7,31,2022-12-31,21:02:31
1,200,7,11,85,2022-09-25,11:59:49
1,845,8,9,58,2022-11-22,13:42:42
1,740,3,2,63,2022-10-08,16:43:54
1,394,7,4,35,2022-11-13,18:12:26
1,155,4,1,28,2022-12-01,13:00:35
1,595,7,8,80,2022-08-18,14:43:13
1,125,9,13,11,2023-03-03,11:04:16
1,697,9,4,4,2023-05-14,17:34:49
1,993,12,6,53,2022-12-19,15:22:35
1,76,5,6,55,2022-11-06,12:16:41
1,200,11,5,85,2022-09-15,12:53:08
1,589,6,4,11,2022-09-24,16:44:11
1,238,6,8,23,2022-09-26,21:20:06
1,352,5,5,76,2023-04-22,12:22:58
1,672,6,8,59,2022-12-04,20:59:32
1,669,13,5,14,2022-11-07,21:04:04
1,821,4,4,62,2023-05-27,9:40:51
1,194,2,7,65,2023-03-10,18:13:37
1,728,7,12,40,2022-12-05,10:04:33
1,330,6,9,73,2022-09-30,14:15:54
1,783,9,4,70,2023-02-01,19:36:52
1,581,5,7,70,2022-10-06,10:38:22
1,3,13,5,69,2023-04-24,10:56:55
1,734,13,2,24,2022-08-25,14:11:17
1,560,10,10,86,2022-11-18,13:47:47
1,920,8,5,66,2023-03-25,16:46:36
1,20,7,3,48,2023-06-08,17:46:06
1,745,13,10,52,2023-01-24,9:43:46
1,258,11,4,47,2023-03-18,12:55:58
1,188,9,1,23,2022-11-30,21:24:54
1,805,2,1,39,2023-04-12,19:26:20
1,80,4,1,44,2022-11-04,11:29:40
1,997,4,11,67,2022-10-29,18:22:43
1,352,4,3,15,2022-09-11,20:45:06
1,8,4,9,19,2023-05-02,18:59:36
1,523,1,5,50,2022-08-22,14:21:26
1,67,7,8,11,2023-04-27,21:29:33
1,216,4,3,70,2023-05-22,10:06:24
1,937,1,7,67,2022-11-15,15:48:14
1,150,5,8,22,2022-08-29,10:49:14
1,880,1,6,75,2023-03-03,21:06:23
1,876,6,1,17,2022-12-31,11:04:05
1,131,12,12,89,2023-05-01,12:15:44
1,966,9,1,52,2023-06-10,18:05:30
1,931,9,8,1,2022-09-22,18:26:32
1,221,9,6,82,2022-10-02,16:44:34
1,839,3,1,19,2023-05-27,21:12:52
1,808,3,10,86,2022-12-14,20:23:37
1,435,2,7,20,2022-08-12,21:09:01
1,378,6,6,83,2022-09-15,12:08:42
1,461,2,8,4,2023-02-14,15:11:16
1,387,5,5,72,2022-12-02,20:19:41
1,982,13,8,41,2023-05-09,16:13:24
1,345,6,8,27,2023-05-08,19:34:09
1,205,5,6,23,2022-09-21,21:17:41
1,800,1,2,23,2023-03-17,12:08:30
1,379,1,6,17,2023-06-01,10:08:37
1,332,13,9,41,2022-12-12,15:31:52
1,560,1,2,19,2022-12-19,12:53:48
1,523,5,6,83,2023-01-05,14:51:54
1,440,5,13,10,2023-05-09,13:23:05
1,873,4,9,76,2022-12-10,19:14:30
1,817,11,8,51,2023-02-22,13:10:13
1,856,3,8,76,2022-11-13,12:33:47
1,651,8,13,58,2023-02-27,14:45:06
1,71,13,7,42,2022-10-03,10:21:04
1,601,13,12,64,2023-03-05,14:07:22
1,337,7,5,69,2022-10-24,20:17:02
1,987,12,13,74,2023-02-02,15:53:01
1,144,1,10,27,2023-05-29,9:35:58
1,514,4,10,82,2022-11-04,12:50:30
1,573,8,10,71,2023-05-03,19:37:49
1,887,7,11,23,2023-06-02,18:55:15
