id_ligue ,id_referee  ,id_home_team ,id_away_team ,   name_of_stadium ,match_date ,match_time 
2,620,20,15,39,2023-01-08,12:20:55
2,470,14,25,85,2022-08-14,16:48:45
2,357,26,18,77,2022-11-14,10:30:26
2,858,18,16,68,2023-05-20,14:04:37
2,715,16,17,76,2022-12-30,11:58:41
2,521,20,18,28,2022-10-06,10:48:20
2,407,16,15,57,2023-03-14,20:50:15
2,177,17,19,65,2023-05-09,15:45:16
2,482,14,14,74,2023-04-13,14:05:45
2,542,26,18,33,2023-01-03,12:00:20
2,677,22,17,4,2022-12-20,21:29:24
2,369,21,19,23,2023-02-09,14:09:47
2,318,14,17,32,2023-01-11,13:23:18
2,196,26,26,1,2023-01-11,17:55:12
2,627,23,14,23,2023-02-08,13:55:24
2,424,21,22,51,2022-11-18,14:52:03
2,354,20,21,76,2023-04-18,12:01:01
2,124,18,20,2,2023-02-13,17:50:44
2,748,21,14,53,2022-09-20,10:13:35
2,471,16,17,58,2022-12-25,12:50:49
2,895,26,18,2,2023-05-01,20:06:21
2,997,17,20,56,2023-03-18,21:23:25
2,405,14,14,51,2023-01-16,20:22:00
2,777,26,24,65,2023-05-26,10:51:57
2,633,14,18,20,2023-05-13,9:31:39
2,99,19,14,29,2022-11-20,13:19:44
2,860,20,16,5,2023-01-17,19:59:58
2,883,24,24,41,2023-04-27,15:01:50
2,221,24,26,44,2022-11-05,19:54:07
2,923,14,19,34,2023-04-18,11:38:29
2,441,23,16,37,2022-10-16,14:32:23
2,791,19,19,22,2023-02-05,13:46:13
2,381,26,18,56,2023-02-16,17:51:23
2,13,19,17,83,2022-09-15,12:24:13
2,296,26,14,57,2022-12-01,12:32:49
2,340,21,24,65,2023-04-01,9:36:20
2,891,20,17,34,2022-11-26,21:01:59
2,954,17,20,75,2023-01-05,20:34:49
2,508,17,23,28,2023-02-17,10:56:35
2,280,21,21,32,2022-11-16,16:38:29
2,615,16,15,32,2022-11-18,16:11:54
2,295,22,16,58,2022-10-28,11:56:48
2,15,22,20,39,2023-01-28,17:55:55
2,154,16,16,2,2023-01-31,17:55:59
2,761,25,23,4,2023-01-12,11:41:38
2,502,20,15,4,2023-04-25,12:37:35
2,812,20,18,63,2022-11-29,10:03:17
2,978,22,25,10,2022-11-16,16:40:35
2,422,16,20,69,2022-11-25,16:50:50
2,841,19,24,5,2023-06-04,20:44:48
2,969,18,17,9,2022-08-31,11:18:27
2,249,18,15,11,2023-03-25,11:23:58
2,144,23,26,48,2022-11-30,20:17:35
2,799,24,21,79,2022-11-05,17:36:09
2,499,15,17,8,2023-03-08,20:31:47
2,181,14,24,17,2023-06-02,21:24:51
2,901,23,14,72,2023-01-27,13:47:22
2,836,14,25,25,2022-11-27,20:41:58
2,874,21,24,7,2023-04-26,14:25:16
2,835,25,26,65,2022-08-29,12:55:32
2,83,18,18,10,2022-10-04,14:29:44
2,313,16,19,71,2022-12-21,18:12:43
2,479,25,25,27,2022-09-16,10:24:28
2,620,24,18,20,2022-09-25,14:31:23
2,230,25,22,86,2023-03-05,10:24:59
2,588,24,23,67,2022-12-31,20:41:04
2,542,15,21,5,2022-10-16,11:02:38
2,454,23,16,51,2023-01-15,10:26:45
2,825,16,15,16,2023-03-14,17:17:52
2,307,19,24,53,2022-10-26,13:45:04
2,82,18,18,3,2022-08-24,11:58:47
2,840,22,14,8,2023-05-09,11:02:28
2,728,16,16,66,2023-05-07,13:07:21
2,325,20,18,14,2022-09-14,13:55:06
2,209,26,18,10,2023-02-19,12:31:15
2,85,20,21,32,2022-08-29,17:51:00
2,806,18,26,64,2023-01-23,14:37:06
2,399,25,14,63,2022-08-14,18:48:07
2,575,18,18,19,2023-06-17,15:03:46
2,485,14,17,16,2022-11-06,17:22:14
2,70,25,19,56,2023-01-30,17:43:51
2,655,25,24,9,2023-03-11,16:07:43
2,513,22,23,29,2023-06-14,11:00:54
2,762,17,14,59,2022-09-10,13:09:32
2,947,22,20,74,2022-09-17,11:57:18
2,17,16,22,85,2022-10-22,17:56:11
2,599,21,21,4,2023-05-29,12:02:40
2,622,22,18,9,2023-04-14,20:48:00
2,178,23,23,34,2023-01-25,11:09:53
2,630,24,25,20,2023-02-06,17:47:57
2,783,21,16,45,2023-04-06,11:14:56
2,344,16,18,18,2022-10-10,18:50:25
2,418,15,16,84,2022-09-21,20:27:47
2,948,14,22,48,2022-08-14,19:06:14
