id_ligue ,id_referee  ,id_home_team ,id_away_team ,   name_of_stadium ,match_date ,match_time 
9,345,69,57,73,2023-02-23,12:52:21
9,860,61,63,66,2023-02-04,18:03:41
9,462,66,66,13,2023-05-20,18:36:07
9,593,58,58,31,2022-12-17,13:27:03
9,833,60,60,21,2022-11-07,16:33:38
9,430,66,57,43,2022-11-06,20:59:21
9,389,59,61,12,2023-01-05,11:45:54
9,235,65,56,23,2022-12-13,19:00:39
9,866,64,69,3,2023-02-01,13:16:26
9,739,59,66,22,2023-04-20,21:09:50
9,29,65,65,55,2023-05-29,17:44:04
9,25,66,62,58,2023-03-30,12:36:09
9,794,64,58,33,2023-01-27,9:55:47
9,305,58,55,84,2022-08-18,15:37:39
9,661,61,67,37,2023-05-23,16:02:02
9,228,60,62,55,2023-04-21,9:32:48
9,876,63,59,3,2022-12-28,19:38:24
9,533,64,58,42,2023-03-11,11:52:13
9,931,57,68,6,2023-03-22,19:17:03
9,673,68,69,27,2023-04-02,9:55:16
9,122,58,66,37,2022-12-15,16:02:58
9,382,66,57,3,2022-09-01,10:29:29
9,164,58,60,43,2022-11-03,15:22:01
9,191,69,61,46,2023-05-13,10:25:58
9,958,67,62,65,2023-01-21,19:03:47
9,903,60,68,60,2022-10-26,21:25:28
9,485,58,63,77,2023-02-12,11:37:39
9,458,57,62,12,2022-09-07,16:02:41
9,41,55,68,1,2022-11-21,16:43:57
9,479,60,68,35,2023-03-26,17:06:48
9,536,58,63,21,2023-06-06,19:30:51
9,373,57,61,48,2022-11-22,20:30:18
9,300,68,56,21,2022-09-03,11:29:28
9,43,61,58,4,2022-10-10,18:56:11
9,104,60,66,13,2023-06-06,14:53:35
9,526,69,64,89,2022-09-18,10:07:58
9,504,55,68,40,2022-12-18,16:19:04
9,848,59,63,4,2022-12-18,14:31:37
9,816,56,63,18,2023-01-07,21:28:52
9,888,68,68,74,2023-04-04,21:14:05
9,439,68,65,89,2023-04-25,18:40:30
9,826,62,55,23,2023-04-28,12:43:25
9,622,69,55,77,2022-10-01,10:45:35
9,898,55,65,60,2023-06-01,14:02:30
9,244,66,68,15,2022-12-27,17:37:38
9,136,64,63,82,2022-12-26,21:20:19
9,502,61,63,65,2023-01-28,10:17:41
9,934,57,67,6,2023-01-09,12:13:08
9,315,58,67,56,2022-08-13,15:30:40
9,886,63,60,43,2023-04-28,21:26:28
9,781,58,63,81,2023-03-30,14:24:44
9,763,57,62,32,2022-10-14,16:36:29
9,463,56,61,31,2023-04-21,12:58:26
9,327,58,56,17,2022-11-11,9:30:24
9,166,57,67,60,2022-12-25,13:36:02
9,861,69,68,25,2023-01-06,15:51:36
9,992,63,57,51,2022-11-25,19:12:54
9,709,66,58,43,2022-08-21,11:32:32
9,555,68,68,53,2022-10-28,13:31:37
9,313,59,57,18,2022-11-02,16:47:00
9,109,60,57,57,2022-10-07,19:58:46
9,829,63,65,44,2022-10-20,19:07:45
9,962,65,68,8,2023-03-16,19:04:51
9,34,58,68,8,2022-12-25,14:46:28
9,363,64,67,51,2023-05-03,17:08:27
9,116,55,59,15,2022-12-09,16:20:37
9,811,64,60,53,2023-03-24,21:21:56
9,893,55,60,1,2023-01-28,9:38:38
9,365,62,67,56,2023-06-06,14:28:05
9,918,68,59,25,2023-03-03,10:04:58
9,287,59,56,79,2023-04-17,17:26:34
9,563,63,55,6,2023-04-08,9:30:53
9,75,69,56,5,2022-10-20,16:06:44
9,10,58,69,59,2023-04-23,19:59:12
9,741,55,60,45,2022-09-05,12:45:10
9,793,67,55,40,2023-03-19,20:28:52
9,136,68,67,1,2022-09-18,9:47:28
9,566,56,64,83,2023-05-25,12:54:58
9,988,66,66,89,2023-04-23,9:59:10
9,712,69,60,77,2022-11-18,14:57:45
9,318,69,60,51,2022-12-28,15:35:37
9,576,57,60,56,2023-02-08,18:58:42
9,474,55,61,30,2023-02-19,11:57:38
9,37,60,69,49,2022-09-08,19:26:22
9,811,57,66,79,2022-09-03,17:14:31
9,300,69,67,69,2022-08-24,19:11:50
9,982,56,59,88,2023-01-26,12:48:00
9,637,56,60,41,2023-02-19,21:17:17
9,246,59,68,16,2023-06-02,17:06:04
9,93,65,55,78,2023-05-11,16:45:24
9,361,58,57,71,2023-04-06,20:50:54
9,997,58,66,39,2022-08-20,17:39:52
9,317,60,67,4,2023-02-02,20:57:34
9,597,59,68,77,2023-06-09,18:52:09
9,446,56,66,73,2022-10-11,18:49:51
9,378,67,58,76,2022-12-23,13:12:36
9,920,65,66,18,2023-04-14,16:35:29
9,74,60,65,64,2022-08-12,18:00:52
9,212,69,69,51,2023-02-06,15:57:05
9,815,69,56,50,2022-10-04,12:34:36
9,817,62,57,75,2023-01-12,10:56:50
9,331,61,57,56,2023-04-07,12:50:22
9,214,56,59,2,2022-12-15,9:33:06
9,82,58,69,2,2023-05-28,13:09:00
9,713,57,56,24,2023-05-09,12:41:08
9,537,67,56,41,2023-02-19,16:55:11
9,291,57,59,67,2022-09-07,18:01:30
9,256,59,59,45,2023-03-04,17:42:17
9,423,56,67,86,2023-04-02,18:43:43
9,480,69,69,53,2023-02-21,17:18:58
9,970,55,58,25,2022-08-16,19:12:23
9,731,69,63,63,2022-10-27,13:23:59
9,115,62,62,18,2022-08-29,19:38:59
9,290,68,68,67,2022-12-31,13:53:53
9,82,64,64,73,2023-04-13,21:17:49
9,861,58,59,85,2023-01-13,18:36:21
9,806,61,68,57,2023-05-05,19:25:58
9,573,65,58,72,2023-05-18,20:53:11
9,774,64,64,12,2022-09-18,21:01:41
9,570,57,64,85,2023-03-10,16:04:14
9,122,60,65,10,2023-03-11,14:51:54
9,401,61,65,21,2023-01-06,14:56:29
9,198,65,62,69,2022-11-20,18:12:49
9,245,63,56,80,2023-04-22,18:05:59
9,446,56,69,45,2023-02-27,11:22:03
9,490,61,67,50,2023-03-13,21:26:36
9,132,67,55,60,2022-12-20,10:01:46
9,184,64,66,71,2022-11-07,20:36:20
9,652,68,63,36,2022-12-26,12:10:54
9,859,56,69,82,2022-09-24,15:24:44
9,474,62,63,20,2022-12-26,14:52:19
9,252,55,58,77,2023-02-01,10:01:06
9,205,59,58,76,2023-04-12,11:45:19
9,694,66,66,52,2022-09-03,16:20:45
9,529,56,63,53,2023-04-14,15:03:29
9,11,57,56,45,2023-05-28,17:25:03
9,434,68,59,86,2023-02-07,17:53:55
9,539,62,63,56,2022-11-18,13:21:16
9,996,55,67,4,2022-12-23,21:01:39
9,432,57,56,3,2022-08-17,19:00:00
9,263,55,62,13,2022-08-23,20:57:18
9,472,58,68,34,2022-11-06,9:46:59
